timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1519733948400654,-1,-1,-3,0,-2,-1,-3,1
1519733948415695,1,0,-2,0,0,-1,0,-2
1519733948415695,-2,-4,-1,-1,-1,-1,-2,1
1519733948423716,-1,0,0,-1,0,0,1,7
1519733948423716,0,-1,-2,-2,-1,0,-1,-8
1519733948430735,-3,-3,-1,-2,-2,-2,-3,0
1519733948430735,1,-1,-1,-1,-4,-1,-1,2
1519733948438756,-1,-1,-2,-2,-1,-1,0,-1
1519733948438756,0,-1,0,0,-1,1,3,2
1519733948453796,0,1,-1,-1,-2,0,0,-3
1519733948453796,0,-1,-2,-2,-1,-1,-1,0
1519733948460821,-1,-2,-2,0,-1,0,2,-1
1519733948460821,-3,-1,-1,0,0,-4,-2,-3
1519733948475865,-2,-1,-1,-1,-1,0,2,-1
1519733948475865,-2,-1,-1,-1,-1,-2,0,1
1519733948482872,-1,-2,0,-1,-1,-2,-1,-2
1519733948482872,-1,-1,-4,-2,0,-2,-1,1
1519733948490894,0,0,-1,-1,0,0,0,-2
1519733948490894,-1,0,-1,-2,-2,1,0,1
1519733948497913,-1,-2,-2,0,-1,-1,-2,-3
1519733948497913,-1,2,2,0,-1,-2,-2,0
1519733948512952,-1,0,-2,-1,0,-2,0,4
1519733948512952,-1,-2,-2,-1,-1,0,-3,-14
1519733948520974,-2,-2,-1,0,-2,-1,-1,1
1519733948520974,-3,-1,0,0,-1,0,-1,0
1519733948536014,2,-1,-2,-1,0,-1,-1,0
1519733948536014,1,0,-1,0,0,-2,-1,2
1519733948543033,-2,0,0,-1,0,-1,3,-4
1519733948543033,-2,-3,-1,-1,-1,1,0,-1
1519733948551054,-2,0,-1,-1,-2,-3,0,-3
1519733948551054,-1,0,0,-1,0,1,2,8
1519733948558073,-2,-1,-1,-1,-1,-3,-7,-12
1519733948558073,-3,0,-2,-2,-3,-5,17,4
1519733948573113,-1,0,2,0,1,-3,-7,-7
1519733948573113,-2,-2,-1,1,0,-1,4,1
1519733948581134,0,0,1,0,2,3,-5,3
1519733948581134,-1,-1,0,-1,-2,0,-1,0
1519733948596174,-2,-3,-2,-1,-1,1,-4,-11
1519733948596174,-1,-1,-3,-1,0,-2,5,9
1519733948603193,-1,-4,-2,-1,-3,-2,3,1
1519733948603193,-1,-1,0,-1,-2,0,-7,0
1519733948611213,0,-1,-2,-1,-1,1,-1,0
1519733948611213,-1,0,-2,-3,-1,-1,-7,-5
1519733948618233,-3,0,-2,0,0,0,1,0
1519733948618233,0,-1,-1,0,0,1,-3,-2
1519733948633272,-1,-1,-2,-1,-3,-2,-2,0
1519733948633272,-1,-1,-2,-1,-1,-2,0,-1
1519733948641294,0,0,-1,-1,-2,-1,0,-2
1519733948641294,-2,-1,0,0,-3,0,-2,-2
1519733948656335,-1,-1,1,0,-1,-1,2,0
1519733948656335,-2,-2,-1,0,-1,-1,-1,-3
1519733948663352,1,-2,-1,-2,-1,-1,-2,1
1519733948663352,0,-1,-3,-1,-1,-2,-4,-2
1519733948670372,-2,-1,0,-3,0,0,4,8
1519733948670372,-1,2,1,0,0,-1,-5,-12
1519733948678393,2,-1,0,-3,-1,0,0,4
1519733948678393,0,1,-1,-1,1,-2,-3,0
1519733948693433,-3,1,0,0,-1,-2,-2,-3
1519733948693433,0,0,1,-1,-1,0,0,0
1519733948700452,-1,1,-2,1,-2,1,1,-1
1519733948700452,1,-2,-3,-1,0,-2,-2,0
1519733948715494,-2,-2,-1,-1,-1,0,-2,0
1519733948715494,-4,-1,0,-1,-1,0,-4,-1
1519733948723513,-1,0,-3,-2,-2,-2,-1,-3
1519733948723513,0,-1,0,-2,-2,1,-4,3
1519733948730532,0,0,-1,0,0,0,1,-2
1519733948730532,1,0,-1,-1,-1,-3,-3,1
1519733948738553,-1,-1,-1,0,-2,-1,-1,1
1519733948738553,-2,-2,-2,-1,0,0,0,-5
1519733948753593,-2,-1,-1,-2,-2,-1,-1,2
1519733948753593,-1,-3,-1,0,-2,-1,1,1
1519733948760643,-1,0,-1,-2,0,1,-2,0
1519733948760643,-2,2,-2,-1,0,0,-1,-1
1519733948775651,0,-1,1,-1,-3,0,-2,-3
1519733948775651,0,-1,-1,-2,-1,0,-1,3
1519733948783673,-1,0,-1,0,-1,-1,0,-3
1519733948783673,-2,-1,0,-1,0,0,1,-3
1519733948790692,-5,-2,-2,-2,0,-1,-2,1
1519733948790692,1,-1,-2,-1,-2,0,-1,0
1519733948798713,2,0,-2,-1,-2,-2,3,6
1519733948798713,-3,-1,-2,-1,-1,0,-5,-13
1519733948813753,2,0,-2,0,-1,-2,0,6
1519733948813753,-3,-2,-1,-1,0,0,1,3
1519733948820772,-2,0,-1,-2,1,-2,0,-2
1519733948820772,2,-1,-1,1,-2,-1,3,3
1519733948835812,-1,-1,-1,-1,0,0,-3,-4
1519733948835812,0,-1,-1,-1,-1,-1,-3,-3
1519733948843833,-1,-4,0,-2,-1,-1,-2,0
1519733948843833,-1,-2,0,-1,-2,-1,-4,0
1519733948850852,1,-2,-1,0,-1,-1,1,-5
1519733948850852,0,-2,0,-2,-1,-2,1,1
1519733948858880,-2,0,1,0,-2,-2,-1,2
1519733948858880,-1,-3,-1,-3,-2,-1,-2,-11
1519733948872910,0,-1,-2,1,-1,-2,-2,2
1519733948872910,0,1,0,-1,-1,0,-1,-2
1519733948880932,-1,-1,-1,-1,-1,-1,-1,-4
1519733948880932,0,1,0,-1,0,2,-8,6
1519733948895971,-4,-1,1,0,-2,-2,-2,-3
1519733948895971,-2,-1,-2,0,-1,-1,-2,-2
1519733948902990,0,0,-1,-2,0,-1,0,0
1519733948902990,-2,-1,-2,-1,-2,-1,2,1
1519733948918030,-1,-1,0,-1,0,-1,-2,-3
1519733948918030,-1,0,-1,0,0,-2,0,3
1519733948926052,-1,-2,-1,0,-1,0,-9,-15
1519733948926052,0,-3,-2,-1,-1,-2,1,5
1519733948941092,1,-3,0,-1,0,0,-1,-2
1519733948941092,0,0,-1,-1,1,3,-5,1
1519733948948110,-2,0,-2,-2,0,-2,-2,-2
1519733948948110,-1,-1,-1,1,-1,-1,0,-3
1519733948963154,-2,0,-1,0,-3,0,2,0
1519733948963154,-3,-1,0,-2,-2,-1,0,-3
1519733948971172,0,0,-1,-2,1,1,1,3
1519733948971172,0,-1,-2,-1,-2,-2,0,-3
1519733948978190,-2,-1,-1,-1,-1,1,-3,-4
1519733948978190,1,1,0,-1,-1,-2,3,6
1519733948993230,-2,-2,-2,0,0,0,-1,-4
1519733948993230,-2,0,-1,-2,-2,-4,2,2
1519733949001252,0,-1,-1,-1,-2,-1,1,-1
1519733949001252,0,0,0,-1,0,0,-1,0
1519733949016292,-1,-2,-3,-1,-2,-2,-2,1
1519733949016292,-1,-1,0,-2,0,-2,0,-5
1519733949023310,-2,-1,-3,-1,-2,-2,-4,0
1519733949023310,-1,-1,0,-1,-2,2,-9,1
1519733949031333,-2,-1,0,0,0,0,-4,-9
1519733949031333,-1,-3,0,0,1,-1,2,-1
1519733949038351,0,-2,0,-1,0,0,-1,0
1519733949038351,-1,0,-1,-2,-1,-1,8,6
1519733949053390,0,0,0,-2,-1,-2,-2,1
1519733949053390,-2,-1,-1,0,-2,-1,2,-3
1519733949060409,0,-1,1,0,1,-2,2,-3
1519733949060409,-3,-1,-1,-1,-1,-1,-7,-6
1519733949075449,-5,-1,-2,-3,-2,-1,-1,2
1519733949075449,1,0,-3,-1,-1,-1,2,6
1519733949083470,-2,-2,-2,0,0,4,-8,1
1519733949083470,-2,-1,0,-1,0,-2,0,-4
1519733949090489,2,0,-1,-2,-1,0,-3,2
1519733949090489,-1,1,-1,0,0,1,0,0
1519733949098514,2,-1,-3,-2,-1,-1,3,2
1519733949098514,-6,-3,-1,0,1,-2,-4,-3
1519733949113551,12,0,-1,1,2,1,0,-12
1519733949113551,-20,-5,-2,-2,-2,0,-4,-5
1519733949120569,6,1,2,0,-1,0,7,-5
1519733949120569,-3,-2,-1,1,-1,2,6,0
1519733949135619,1,0,0,-1,-2,-1,5,8
1519733949135619,3,-1,-2,-5,-3,1,1,-4
1519733949143631,-6,-2,-2,0,-4,-4,-10,3
1519733949143631,8,-1,-3,0,-1,0,1,32
1519733949150649,-5,-1,0,1,3,1,2,-25
1519733949150649,6,3,0,3,7,8,-12,-27
1519733949158670,-3,-2,-4,-5,-8,-6,-13,5
1519733949158670,-5,-3,-1,-1,-4,-3,11,16
1519733949173710,0,1,1,4,3,4,-13,18
1519733949173710,3,0,0,0,0,-3,-1,-27
1519733949180729,-11,-3,-2,-1,2,-3,-6,-11
1519733949180729,11,2,0,1,3,0,8,25
1519733949195769,-6,-1,-3,-3,0,-2,16,0
1519733949195769,-1,-2,0,0,-5,-5,-5,13
1519733949203789,6,-3,-1,-1,0,-2,-17,-5
1519733949203789,-6,-2,-3,-3,-2,-3,-18,-26
1519733949210809,5,0,-1,-2,-1,-2,5,16
1519733949210809,8,-1,-1,-2,-3,-2,12,2
1519733949218830,0,3,0,0,0,0,1,37
1519733949218830,7,-1,-2,-1,-2,-4,-5,-6
1519733949232868,-5,-2,-2,-2,-7,-5,-10,14
1519733949232868,-4,4,0,-1,1,0,-7,-10
1519733949240888,13,-5,-1,-2,-4,-1,14,-12
1519733949240888,-27,-2,2,-4,-1,-1,-11,-25
1519733949255928,4,-2,-12,-2,-1,-1,0,-30
1519733949255928,-29,-9,1,-2,-4,-6,-2,56
1519733949262948,21,5,2,-2,3,4,6,0
1519733949262948,6,-1,-6,-11,-5,-6,-13,4
1519733949270969,-5,3,18,16,4,1,-1,-14
1519733949270969,18,2,-11,-1,2,-1,-5,12
1519733949277988,-16,-4,7,8,-1,-4,7,10
1519733949277988,2,-3,0,-2,-1,0,-5,-72
1519733949293028,-6,-6,-11,-12,-6,-9,10,30
1519733949293028,9,-4,-16,-9,-5,6,3,39
1519733949301049,-15,-4,1,-2,2,3,7,-51
1519733949301049,19,6,9,4,-3,-1,8,34
1519733949316089,-20,-5,-6,0,-2,-4,-2,-20
1519733949316089,14,5,11,5,3,1,22,11
1519733949323107,-58,-13,-33,-19,-11,-13,-21,-64
1519733949323107,-5,-7,-21,-16,1,1,12,-23
1519733949331129,24,7,49,13,0,6,-9,9
1519733949331129,-23,2,3,25,4,-1,0,18
1519733949346169,46,4,8,-4,3,3,-14,-10
1519733949346169,6,1,4,16,1,-1,10,62
1519733949355202,3,-4,-24,-19,-4,-3,-14,-73
1519733949355202,-11,-8,-5,-6,-3,0,-9,-4
1519733949368228,-34,-2,-13,-2,-4,-6,-6,-13
1519733949368228,-8,-7,11,-11,-5,-3,-9,0
1519733949376249,76,6,-16,-7,-1,4,22,45
1519733949376249,-47,-6,1,0,1,-5,-4,-14
1519733949383267,28,6,24,8,3,4,3,-32
1519733949383267,-6,3,-5,12,12,6,-10,6
1519733949391289,-7,-7,3,0,-10,-15,-5,-19
1519733949391289,12,-3,-8,-2,-11,-7,-13,-1
1519733949406329,-19,-3,-9,-9,-4,-2,21,-19
1519733949406329,36,5,6,3,8,10,12,65
1519733949413348,-8,-1,-15,-11,-7,-10,-16,61
1519733949413348,3,-9,0,-5,4,0,-17,-76
1519733949428387,9,9,12,5,-2,1,13,80
1519733949428387,-16,-11,-13,-5,-8,-3,-14,15
1519733949435406,-5,0,-36,-18,3,3,-13,-65
1519733949435406,30,13,42,4,-2,4,28,77
1519733949450446,-24,-12,14,22,3,-7,-31,-68
1519733949450446,58,23,9,18,3,3,13,77
1519733949458468,-71,-8,-15,-9,-6,-3,11,-66
1519733949458468,-10,-11,-23,-20,-8,-14,-30,-30
1519733949473507,-13,-12,6,5,6,-1,-8,18
1519733949473507,5,7,6,-11,-9,-1,5,-59
1519733949488547,48,16,13,13,13,13,28,39
1519733949488547,-4,14,-4,-2,-5,-9,22,-83
1519733949495566,-64,-15,14,17,3,9,-10,44
1519733949495566,-1,-5,-10,1,5,-7,-21,-5
1519733949510605,-1,-10,-20,-16,-13,-7,24,77
1519733949510605,21,6,-12,-15,-3,1,16,17
1519733949518627,9,9,30,14,4,5,4,-53
1519733949518627,9,9,8,12,4,4,20,2
1519733949533667,14,3,-7,-6,-5,2,18,32
1519733949533667,-22,-5,-4,1,1,0,-5,-20
1519733949548707,11,6,4,1,3,-2,1,24
1519733949548707,-18,-6,-1,-2,-3,-2,6,-18
1519733949555726,19,5,4,-2,0,2,2,78
1519733949555726,9,-4,-14,-7,-4,-2,-12,-5
1519733949570766,-8,-1,0,1,1,-2,6,-1
1519733949570766,4,8,19,3,-1,-2,-3,-3
1519733949578788,12,1,-1,4,3,-2,-5,28
1519733949578788,-2,-5,-9,-6,-3,0,10,-2
1519733949593828,4,-1,-3,-6,-8,-4,-4,-13
1519733949593828,4,3,8,6,4,3,3,16
1519733949607865,-2,-2,1,-2,0,-2,-17,-12
1519733949607865,-7,-3,-8,-23,-3,1,6,-24
1519733949615886,-2,-2,-3,10,-5,-1,1,-15
1519733949615886,13,4,2,6,8,0,2,16
1519733949630925,0,-1,-3,-6,0,-4,-11,15
1519733949630925,-8,-1,10,21,1,-4,-16,-20
1519733949637945,7,0,-13,-26,2,0,4,-2
1519733949637945,3,-1,-4,-24,-19,-3,-3,9
1519733949652985,2,0,-1,-13,18,1,0,-15
1519733949652985,2,3,11,35,2,-2,5,4
1519733949668025,-1,-4,-2,6,3,-2,-2,4
1519733949668025,-3,-4,-11,-45,-19,0,0,-13
1519733949676049,2,-1,-4,-54,-40,-5,-4,5
1519733949676049,-2,-1,7,58,41,0,-5,-8
1519733949691086,1,-1,-7,5,6,1,11,7
1519733949691086,-4,-1,4,-5,11,-2,-11,-10
1519733949706136,2,1,5,25,9,-5,-4,-8
1519733949706136,-1,-3,-13,-43,-24,1,-3,4
1519733949721165,1,1,1,-4,-5,-2,-6,-2
1519733949721165,-3,-3,1,29,0,-4,-3,-8
1519733949736205,2,2,7,33,7,-2,-3,2
1519733949736205,-3,-4,-11,-35,-30,-5,3,1
1519733949745229,-3,-3,-11,-67,-22,2,-3,-6
1519733949745229,2,6,27,61,30,-1,-1,15
1519733949758265,8,1,1,33,-1,-2,-5,6
1519733949758265,-2,-6,-20,-70,-25,-1,2,-1
1519733949773315,3,-1,-3,16,8,0,-2,2
1519733949773315,-4,-5,-7,-29,-14,1,3,-6
1519733949788344,-3,2,0,-13,-13,-1,-6,-7
1519733949788344,1,1,4,6,3,-2,10,14
1519733949795363,1,0,2,18,4,-4,-14,-5
1519733949795363,1,0,-3,-17,-8,1,-1,-2
1519733949810403,-4,-2,-6,-3,5,3,1,-2
1519733949810403,-3,4,3,5,1,3,1,-2
1519733949833465,-1,-2,6,14,11,-1,5,-6
1519733949833465,-5,0,-1,7,3,3,-3,-9
1519733949848505,-2,2,4,27,8,0,13,10
1519733949848505,0,-4,-4,1,5,-4,-18,-15
1519733949863549,-5,-3,-4,-26,-19,1,4,-5
1519733949863549,3,3,5,11,17,-1,-9,-13
1519733949870563,-4,0,1,21,-5,5,-6,5
1519733949870563,6,-2,0,-6,1,-3,7,5
1519733949878585,0,-2,-1,-12,-5,-5,2,-17
1519733949878585,-11,1,-1,-11,-6,-1,-6,1
1519733949900643,0,-3,-2,-5,9,3,1,6
1519733949900643,5,-4,-5,-9,-14,-1,7,4
1519733949915683,0,-4,-9,-35,-25,-4,-4,-2
1519733949915683,-7,-1,5,6,6,-1,13,0
1519733949923704,2,6,5,12,17,0,-10,-10
1519733949923704,-1,3,3,-8,-10,-2,-1,5
1519733949938745,0,-1,-2,-7,3,-1,4,0
1519733949938745,4,-4,-11,-17,-11,-4,0,12
1519733949945763,-5,-8,-2,-5,-10,-1,-3,-11
1519733949945763,1,-1,1,7,9,-2,1,-13
1519733949953784,3,0,-2,-1,-6,-5,-7,8
1519733949953784,-12,-9,-8,-7,-12,-6,-3,-5
1519733949968825,3,6,1,1,1,0,10,-11
1519733949968825,-1,-1,-4,-11,7,-6,-11,-9
1519733949976846,-5,4,1,-18,-8,6,19,5
1519733949976846,4,-7,-3,4,14,-16,-7,4
1519733949990883,4,-2,-1,13,-9,7,-4,5
1519733949990883,9,-6,-6,-1,5,2,3,0
1519733949997902,-31,-6,-4,-22,-19,-7,-10,-21
1519733949997902,4,9,-2,-6,-5,0,17,20
1519733950012942,9,-1,0,10,1,-7,7,6
1519733950012942,-8,1,1,-8,4,4,-12,-2
1519733950027982,7,0,0,-9,-10,-2,9,5
1519733950027982,-15,-5,0,26,1,0,3,-13
1519733950043022,6,0,3,11,6,-4,-8,8
1519733950043022,2,4,-3,-13,-2,5,8,14
1519733950058062,3,-4,2,24,13,2,-8,-19
1519733950058062,-1,0,2,1,-7,-2,0,-1
1519733950066083,1,-2,-2,1,9,0,-5,-4
1519733950066083,-2,-2,-3,-8,-10,2,-7,-1
1519733950081134,1,0,-2,9,12,7,2,7
1519733950081134,1,-2,-2,-5,-10,-1,-2,0
1519733950103181,0,0,-5,-1,-1,6,8,5
1519733950103181,3,2,2,2,7,3,-3,-12
1519733950126243,4,0,1,15,22,-5,2,14
1519733950126243,-7,1,-2,-18,-22,0,17,7
1519733950133261,1,-1,6,20,3,1,2,-6
1519733950133261,0,-5,-7,-11,-3,-4,2,-2
1519733950148302,-1,0,-1,5,4,-3,-9,-4
1519733950148302,7,0,-2,-1,-10,3,9,2
1519733950163342,-5,-3,0,-4,-13,-2,-5,-8
1519733950163342,-7,-2,-7,-7,7,-1,-5,5
1519733950178382,-9,-3,-1,-1,4,-3,19,5
1519733950178382,4,4,4,14,1,3,-13,-4
1519733950193421,-2,-5,-5,-17,-21,-6,-5,2
1519733950193421,1,-2,4,10,6,-4,-3,-5
1519733950208462,-10,-2,-2,-1,-4,-3,3,-2
1519733950208462,-1,-3,-3,-11,-5,-5,-10,-1
1519733950215481,7,2,-7,-23,-19,2,-4,1
1519733950215481,-2,2,9,15,20,6,3,-4
1519733950230521,6,5,1,-1,3,3,6,12
1519733950230521,-5,-6,-5,-18,-9,0,-1,-9
1519733950238542,0,5,6,15,9,4,3,-1
1519733950238542,-5,-6,-9,-20,-9,-4,-7,-11
1519733950253586,4,2,-4,-10,5,2,0,6
1519733950253586,-12,-3,-2,6,3,3,-5,-8
1519733950268622,2,-1,-3,-6,-3,-10,-8,1
1519733950268622,2,-3,-6,-3,0,0,-2,1
1519733950275641,3,0,2,2,-1,-2,-4,-1
1519733950275641,2,2,1,8,6,2,6,2
1519733950290681,6,-5,-7,-8,-9,-5,-2,3
1519733950290681,-8,1,1,6,-5,-1,-6,-4
1519733950298702,1,1,-4,-8,7,-6,-8,0
1519733950298702,3,-8,-4,-2,-8,2,9,4
1519733950320761,-3,-3,0,-1,-11,-2,5,3
1519733950320761,3,4,1,11,2,-4,-3,-2
1519733950335801,-9,-3,-4,-2,-4,-2,-5,-8
1519733950335801,1,0,0,6,6,1,1,3
1519733950343822,-5,-4,0,-5,-9,-7,-9,0
1519733950343822,-2,1,-2,-8,-11,-2,0,-2
1519733950358862,-4,-2,0,-5,9,6,5,-3
1519733950358862,4,7,5,21,7,-1,-2,5
1519733950366883,4,-2,-2,-6,-5,-1,1,1
1519733950366883,-2,-2,0,0,-7,-7,0,-2
1519733950380921,3,2,2,21,15,2,4,-7
1519733950380921,2,1,4,2,-5,-5,-14,-6
1519733950411004,-21,-3,-2,-7,-1,5,8,10
1519733950411004,-2,-2,-1,13,2,2,1,-9
1519733950418019,-1,-3,-8,-11,3,1,-5,-2
1519733950418019,-2,-3,-2,-14,-7,-3,3,5
1519733950441081,4,3,2,16,7,-4,-13,-9
1519733950441081,-1,2,4,-10,-10,2,5,5
1519733950448098,-4,0,-2,13,7,-1,-3,1
1519733950448098,-2,1,-5,-5,1,3,3,-5
1519733950456121,0,-1,0,-2,-5,1,-6,-2
1519733950456121,-5,0,3,4,2,-2,-6,-7
1519733950471160,-5,-4,-5,-12,-3,0,5,2
1519733950471160,-6,-4,-4,-4,1,2,2,-1
1519733950486200,-2,0,-1,-3,-8,3,-1,1
1519733950486200,4,2,-1,9,3,-2,5,4
1519733950493219,13,-1,0,6,7,-1,-1,2
1519733950493219,-12,-3,-4,-14,-16,-4,-1,-5
1519733950508259,-5,-3,-2,12,16,3,2,-3
1519733950508259,3,0,3,-5,-7,-2,-4,4
1519733950516280,-1,0,0,3,6,2,-1,-5
1519733950516280,1,-1,-1,-7,-4,-1,3,3
1519733950538339,-3,2,2,8,6,-3,-3,-1
1519733950538339,-1,-5,-7,-8,-9,-4,-2,-1
1519733950545358,-8,-2,3,7,-3,-1,-1,-6
1519733950545358,4,0,1,9,7,-1,-3,1
1519733950560398,0,-1,2,0,0,-4,-4,3
1519733950560398,-7,-3,-5,1,0,2,-9,-21
1519733950575437,4,0,3,3,-7,0,2,6
1519733950575437,0,-3,-1,-2,1,-2,-1,6
1519733950583459,-1,-4,-4,-5,-1,-6,-1,-3
1519733950583459,3,1,1,-15,0,4,7,8
1519733950605517,1,-2,-7,-22,-17,-8,-5,-3
1519733950605517,4,2,2,4,-3,0,1,4
1519733950628578,-3,1,2,9,7,5,2,-3
1519733950628578,-1,-3,-10,-24,-12,-2,2,0
1519733950643619,0,-4,-9,-30,-10,0,1,-1
1519733950643619,4,3,12,56,13,-3,-2,2
1519733950658659,-3,0,0,-13,5,-3,-3,-4
1519733950658659,0,-1,-1,21,6,-7,-2,2
1519733950673699,-5,-1,-2,7,5,5,2,-6
1519733950673699,1,-5,0,-1,-2,-4,-9,5
1519733950688739,-1,-1,0,0,2,-2,-2,0
1519733950688739,2,-1,-1,-4,0,2,4,-1
1519733950695758,-2,0,-3,5,-3,-2,0,-4
1519733950695758,-3,1,-1,2,7,-1,-1,-2
1519733950718819,5,7,14,10,-15,3,2,5
1519733950718819,1,3,2,19,22,-3,-4,-4
1519733950740878,-4,-6,-10,-10,14,-1,-3,-2
1519733950740878,4,-2,4,-4,-14,1,3,3
1519733950747896,-2,-2,1,2,-7,-2,-4,-1
1519733950747896,-1,1,-3,-7,-5,-1,0,-1
1519733950755918,-2,0,-2,-5,14,0,0,2
1519733950755918,0,0,4,8,-8,-1,-3,0
1519733950770957,-1,-2,-1,5,1,0,-2,6
1519733950770957,0,0,-1,-4,3,-1,-1,-2
1519733950793017,1,-1,-3,-5,-10,-1,1,-5
1519733950793017,-2,-2,-3,-2,-2,-3,-2,1
1519733950808056,-1,0,-1,1,-5,-3,-2,-1
1519733950808056,-2,-4,-4,-11,-9,-2,-2,-2
1519733950823096,0,-3,-4,-10,-4,-4,-3,-3
1519733950823096,0,4,3,5,2,-2,-8,-3
1519733950846158,0,0,1,0,-3,-2,-2,-2
1519733950846158,-2,-2,-4,-2,0,-2,0,-2
1519733950853176,-2,0,-1,-1,-1,0,-2,1
1519733950853176,0,-3,-3,-7,-3,2,9,2
1519733950861198,0,-3,-1,4,3,-2,-5,-2
1519733950861198,1,-1,-1,1,3,1,0,0
1519733950876238,0,-1,0,-2,-6,0,1,-3
1519733950876238,-2,-2,0,1,5,1,0,2
1519733950891278,-3,-2,-2,1,-1,-3,-5,-1
1519733950891278,-1,-1,-1,0,2,1,-1,-3
1519733950913335,-2,-3,-1,4,2,-1,2,0
1519733950913335,-2,-1,-1,-4,-4,-4,-1,-1
1519733950935395,0,-1,0,1,3,2,-3,2
1519733950935395,-3,-1,-4,-4,-1,1,1,-3
1519733950980515,2,0,-2,1,-1,-2,-2,1
1519733950980515,-2,-2,-1,-5,-4,1,0,0
1519733950995554,-2,-1,0,1,1,0,-1,-10
1519733950995554,-2,-5,-3,-4,-6,-6,-9,-4
1519733951010594,-2,-2,-2,-3,-4,1,0,2
1519733951010594,2,-3,-6,-3,-1,-2,1,-2
1519733951033656,-2,-4,-5,-7,-2,4,2,7
1519733951033656,2,3,3,2,0,3,7,2
1519733951048696,-2,-6,-5,2,0,-4,1,-1
1519733951048696,4,8,5,-5,-4,-4,-10,0
1519733951063736,-5,-1,2,-1,-3,-1,-2,-2
1519733951063736,1,-10,-8,-3,0,1,5,4
1519733951078776,-2,-2,-10,3,1,-2,-7,-7
1519733951078776,3,2,25,2,0,-1,-2,3
1519733951093816,6,5,-2,4,-2,-5,-2,-1
1519733951093816,-5,0,-1,2,1,-1,-3,-1
1519733951108855,-1,1,3,0,1,1,-2,-3
1519733951108855,-3,-2,-4,-8,-7,-5,3,1
1519733951122894,0,1,4,-4,1,5,4,1
1519733951122894,-3,-2,-3,6,-1,-17,-6,-2
1519733951137934,1,1,1,-1,-1,-1,-2,0
1519733951137934,0,-3,-3,-3,-2,-1,-1,-2
1519733951152973,1,-2,-7,-10,-6,-5,2,-1
1519733951152973,2,1,-1,-13,3,17,-6,-1
1519733951168014,-3,-2,-3,-2,4,-13,-2,-1
1519733951168014,-4,-1,-1,2,-2,12,1,-1
1519733951183067,-1,2,5,11,2,-9,-4,-1
1519733951183067,-3,-4,-5,0,-3,1,-7,0
1519733951213134,-1,-3,-2,-3,0,0,-2,-3
1519733951213134,-2,-4,-7,-1,-2,-3,3,1
1519733951221163,-2,1,5,-1,1,3,2,-2
1519733951221163,-1,0,-11,-2,5,4,5,1
1519733951236195,-1,-5,0,0,2,7,3,1
1519733951236195,0,0,1,3,-1,-15,-2,-2
1519733951251248,0,-2,-3,-3,-5,5,-1,-1
1519733951251248,-1,1,2,4,-1,-13,3,1
1519733951266274,-1,-3,-4,-2,-1,3,-3,-1
1519733951266274,0,0,4,1,0,0,0,-1
1519733951281315,-2,0,-2,1,-4,-2,1,1
1519733951281315,-2,-1,4,2,0,1,-10,-3
1519733951296356,-3,-2,-1,4,3,1,-3,-1
1519733951296356,-2,-2,-6,-13,-10,0,2,3
1519733951303374,-2,2,6,16,17,-11,-4,-8
1519733951303374,0,-1,1,-1,2,8,7,2
1519733951318414,-2,-1,-1,13,-11,-4,-8,0
1519733951318414,-1,-2,0,4,6,-1,6,-1
1519733951333458,-2,-1,-1,3,16,-2,-7,-6
1519733951333458,-1,-1,0,-1,-18,-4,3,0
1519733951340472,-2,-2,-6,-20,1,1,0,-1
1519733951340472,0,-1,0,-2,-5,0,-2,-2
1519733951355512,0,1,1,5,0,-3,-2,-2
1519733951355512,-3,-1,1,5,14,2,2,4
1519733951363533,0,-3,-3,-3,-6,-1,7,-6
1519733951363533,-1,0,1,-3,-7,0,-9,3
1519733951378574,0,-1,-2,-9,-4,5,1,4
1519733951378574,1,1,4,5,-10,-20,0,-2
1519733951393613,-1,-3,-5,-9,-6,8,-1,-3
1519733951393613,-1,-2,-3,-9,5,0,-2,-4
1519733951400631,0,1,7,36,11,-2,-1,1
1519733951400631,-2,-3,-4,-8,-3,9,5,-2
1519733951415672,-3,-2,-3,-7,-15,-9,-7,-1
1519733951415672,1,0,2,4,4,-1,-13,-5
1519733951423694,0,-3,-7,-28,-3,0,-3,-1
1519733951423694,-1,1,0,16,1,4,18,3
1519733951438733,-1,-2,-2,-6,-5,-5,-1,0
1519733951438733,-1,-2,-4,-6,2,-1,-6,0
1519733951453773,1,-3,-1,-6,-3,1,5,3
1519733951453773,-3,0,5,12,2,-9,-7,-6
1519733951460792,-1,0,-1,-7,-3,0,1,1
1519733951460792,-1,-4,-4,-14,-12,-10,9,1
1519733951475832,0,0,-2,6,13,10,3,1
1519733951475832,-2,1,5,26,5,-7,-10,1
1519733951482851,-1,-4,-2,-2,-7,-1,-4,-2
1519733951482851,-1,0,-4,-7,1,-1,-4,2
1519733951497891,1,1,0,-6,-1,6,-3,1
1519733951497891,3,1,2,2,4,1,-6,2
1519733951512931,-1,-3,-3,-10,-3,5,3,4
1519733951512931,-2,-3,-4,-9,-6,-5,5,-11
1519733951520952,-1,1,-1,3,-2,-3,-2,0
1519733951520952,-2,-2,0,-2,6,9,-8,-6
1519733951535992,0,0,1,2,0,2,-1,0
1519733951535992,0,-1,-3,-6,-3,-3,10,7
